label,in_pkt,in_size,out_pkt,out_size,cumul_1,cumul_2,cumul_3,cumul_4,cumul_5,cumul_6,cumul_7,cumul_8,cumul_9,cumul_10,cumul_11,cumul_12,cumul_13,cumul_14,cumul_15,cumul_16,cumul_17,cumul_18,cumul_19,cumul_20,cumul_21,cumul_22,cumul_23,cumul_24,cumul_25,cumul_26,cumul_27,cumul_28,cumul_29,cumul_30,pkg_count,chunk_count,total_size,chunk_1,chunk_2,chunk_3,chunk_4,chunk_5,chunk_6,chunk_7,chunk_8,chunk_9,chunk_10,chunk_11,chunk_12,chunk_13,chunk_14,chunk_15,chunk_16,chunk_17,chunk_18,chunk_19,chunk_20,chunk_21,chunk_22,chunk_23,chunk_24,chunk_25
NBA,13,8137,20,12114,-1408.0,-1969.032258064516,-2474.870967741936,-2469.6451612903224,-2425.1290322580644,-2279.967741935484,-3280.129032258065,-3457.032258064516,-2956.451612903226,-3778.8387096774186,-4341.193548387097,-5570.4838709677415,-4800.419354838708,-3455.2580645161293,-4727.645161290323,-4915.0,-4922.741935483871,-3950.483870967743,-3427.064516129032,-4826.806451612903,-5324.16129032258,-6025.387096774193,-4054.3548387096807,-4219.451612903228,-5388.0,-5388.0,-5407.354838709677,-3947.516129032258,-3972.677419354839,-3997.83870967742,9,2,764,206,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,18,9127,27,23773,-20.0,-2411.0,-4648.0,-4596.0,-4616.0,-4417.0,-4437.0,-6781.0,-6214.0,-8779.0,-8727.0,-11078.0,-9192.0,-10540.0,-10540.0,-10560.0,-8397.0,-10971.0,-10919.0,-13272.0,-11398.0,-12740.0,-12740.0,-10596.0,-13556.0,-14527.0,-14527.0,-14547.0,-14567.0,-14626.0,14,2,792,211,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nelson_Mandela,71,32547,71,25314,-18.06451612903225,-1461.516129032258,-2817.6451612903243,-3084.258064516129,-3166.5806451612902,-3306.3870967741937,-3245.8064516129034,-5236.064516129032,-5186.580645161291,-5173.096774193545,-4302.709677419354,-4377.096774193548,-3831.3548387096776,-3785.612903225807,-4669.096774193503,-441.1290322580646,-3135.322580645165,-4022.516129032263,6120.806451612902,11158.709677419354,9879.967741935478,9475.580645161268,9880.83870967743,9023.451612903224,7930.451612903231,7957.741935483868,6417.25806451613,8355.193548387097,7090.999999999989,5278.064516129033,62,1,4959,4953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nelson_Mandela,71,32389,82,38237,-795.0,-1359.741935483871,-2258.096774193548,-3914.870967741936,-4687.709677419355,-4173.806451612903,1018.2903225806444,1.0322580645161563,-1254.6774193548388,-948.1290322580656,237.8387096774196,-146.45161290322577,-1985.806451612904,-1972.5483870967744,-1275.4516129032236,-2607.1612903225778,-1730.806451612903,-3623.7419354838703,-3582.3870967741937,-2913.4516129032227,-2819.322580645161,-4923.354838709685,-4591.258064516129,-4067.387096774197,-6193.193548387097,-5589.1612903225805,-5432.774193548393,-7214.096774193548,-6095.096774193526,-6643.129032258064,57,6,12098,205,527,2013,2454,3436,3463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nelson_Mandela,32,6671,33,7069,-408.1935483870968,-294.8387096774193,-517.9354838709678,-420.0645161290321,-458.2580645161288,-513.6774193548385,-379.5483870967748,-613.6774193548383,-303.5483870967741,-713.0967741935488,-257.2903225806451,-735.8064516129033,-237.16129032258064,-707.7741935483872,-161.0322580645161,-623.741935483871,-134.90322580645153,-589.7096774193549,-58.774193548387046,-505.67741935483866,-34.129032258064086,-468.5806451612901,-527.1290322580645,-313.90322580645267,0.2258064516130957,-7.322580645161281,-557.0645161290323,-383.1935483870967,-839.0322580645154,-880.5161290322582,32,4,6027,1934,432,1469,2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nelson_Mandela,28,6850,28,5621,-354.03225806451616,85.74193548387098,-287.0967741935484,-0.5161290322580605,-392.1612903225807,-22.290322580645466,-219.8709677419353,-124.77419354838727,4.193548387096854,-222.290322580646,176.5806451612903,-188.3870967741936,256.3225806451613,-127.45161290322584,337.06451612903226,-26.03225806451581,305.0645161290311,227.32258064516145,241.8709677419344,537.4516129032272,227.3225806451613,704.1612903225806,328.258064516129,873.9032258064517,479.1935483870967,989.7096774193552,686.3870967741939,918.806451612902,960.8064516129048,845.7741935483879,28,4,6290,433,262,3599,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nipsey_Hussle,37,11802,39,7433,-235.0967741935484,-430.5806451612904,-25.0967741935484,-477.0322580645161,-158.96774193548376,-264.9354838709674,-656.8064516129033,-163.25806451612902,-575.7741935483863,-382.4838709677417,-143.5806451612899,-603.0967741935483,-656.4193548387096,-619.9032258064515,-116.48387096774192,-240.54838709677452,-524.4193548387093,-618.1290322580661,-982.9032258064516,-1042.1612903225807,-726.322580645161,-501.41935483870975,-705.8709677419372,3371.5806451613144,4055.548387096774,4305.1612903225805,3952.483870967739,4020.064516129034,4359.064516129032,3886.258064516129,36,3,5851,422,2077,3352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nipsey_Hussle,113,35367,95,88612,-4290.322580645162,-5694.032258064517,-7863.548387096774,-13863.193548387097,-11979.967741935485,-18367.290322580644,-16481.774193548386,-22881.3870967742,-20710.09677419355,-22722.83870967742,-26330.032258064515,-26212.19354838709,-31176.129032258064,-31844.225806451617,-35656.22580645161,-33253.96774193548,-39234.41935483871,-39799.87096774193,-36484.1935483871,-32655.25806451613,-33884.838709677424,-37792.06451612903,-35880.6129032258,-42291.16129032258,-40825.83870967742,-47250.25806451613,-45733.93548387096,-51702.35483870968,-48774.6129032258,-55211.45161290323,96,11,11940,1166,546,786,784,1476,464,834,2013,2103,898,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nipsey_Hussle,52,35888,82,51750,-54.0,-1186.612903225806,-1222.6774193548388,-2228.5806451612907,-3415.032258064516,-3941.0967741935497,-3256.5806451612902,-4680.451612903225,-4443.09677419355,-4490.258064516129,-5491.193548387098,-5886.709677419355,-8552.483870967742,-7681.3548387096835,-8531.09677419355,-8491.419354838707,-8283.838709677419,-9004.35483870967,-9444.0,-12118.129032258064,-11123.48387096774,-12056.741935483871,-12206.967741935476,-12317.41935483871,-12831.645161290322,-13479.0,-16160.774193548388,-15058.645161290337,-16100.387096774191,-16445.3870967742,40,6,9680,1260,766,1386,816,2544,2896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nipsey_Hussle,81,33155,97,89321,-623.8709677419355,-4565.0,-7619.451612903224,-8976.0,-12023.967741935485,-14559.612903225809,-15629.387096774191,-17431.0,-19000.29032258064,-19755.35483870968,-20373.0,-24922.03225806453,-24291.16129032258,-28490.903225806444,-27825.032258064515,-32110.225806451614,-34924.870967741925,-35194.0,-37036.1935483871,-37499.70967741936,-38034.645161290326,-42950.645161290326,-41547.0,-46460.6129032258,-45124.0,-48931.74193548384,-49009.5806451613,-48779.1935483871,-52132.74193548386,-52355.06451612903,68,7,9772,217,557,1960,844,1565,1310,3319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North_Korea,21,4556,21,4844,-10.7741935483871,-319.03225806451604,-402.258064516129,-66.38709677419354,-433.3548387096771,-459.5161290322581,-121.67741935483868,-517.806451612903,-486.25806451612914,-164.96774193548384,-590.3870967741932,-508.3548387096775,-231.25806451612905,-685.1290322580633,-548.1935483870976,-297.5483870967741,-766.1612903225807,-577.6451612903227,-333.8387096774193,-800.483870967742,-558.8709677419365,-310.1290322580645,-774.8064516129033,-503.193548387097,-286.41935483870964,-749.1290322580645,-465.38709677419456,-293.7096774193548,-754.4516129032259,-434.0645161290342,21,4,4136,354,1159,376,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North_Korea,95,34402,84,53893,-2321.870967741936,-3675.741935483871,-3517.451612903226,-3825.483870967742,1435.5806451612902,-654.3225806451596,-4756.096774193548,-4332.870967741936,1601.6451612903224,2754.516129032258,-1478.5806451612902,-167.1612903225914,-3779.161290322583,-5961.483870967753,-4770.290322580648,-8755.935483870968,-6865.225806451614,-6794.677419354839,-10429.25806451615,-9996.67741935484,-11678.80645161292,-14381.16129032258,-12447.129032258064,-13367.032258064535,-15505.09677419355,-19012.64516129032,-17112.064516129034,-21363.3870967742,-19484.032258064515,-19467.516129032258,76,10,10394,1349,2240,1544,831,856,1017,837,815,826,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North_Korea,43,19801,46,28343,-712.4516129032257,-2048.032258064516,-2498.32258064516,-1526.258064516129,-3545.9677419354834,-3062.3870967741937,-2774.5161290322603,-4937.129032258064,-3770.032258064516,-4511.1612903225805,-5702.677419354839,-4006.870967741932,-5302.709677419355,-5826.612903225803,-4646.967741935484,-6614.064516129034,-6212.096774193548,-5789.709677419354,-8064.806451612903,-6936.161290322582,-6180.354838709677,-7601.354838709677,-7996.838709677412,-6972.548387096775,-9106.290322580642,-8542.677419354839,-8310.000000000004,-10409.451612903224,-9176.548387096767,-8549.935483870968,33,6,8454,1216,2316,824,814,842,2442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North_Korea,46,19875,50,27712,-2217.967741935484,-1998.0,-2022.903225806452,-2653.161290322581,-3782.83870967742,-3790.2258064516127,-3587.5806451612866,-5460.741935483871,-3847.548387096774,-4924.677419354839,-4928.58064516129,-4633.193548387094,-6563.580645161291,-4963.774193548392,-4760.5161290322585,-7117.483870967742,-5829.129032258065,-6592.419354838709,-6935.161290322586,-5825.419354838709,-8197.322580645161,-6908.000000000006,-7585.258064516129,-7963.096774193553,-6780.774193548387,-9163.16129032258,-7901.774193548392,-8579.09677419355,-8995.741935483875,-7956.290322580652,36,4,8461,205,1208,3769,3273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olympics,79,37213,70,35280,-2818.6774193548385,-3831.3548387096776,-5388.774193548387,-5344.83870967742,-154.54838709677423,-1607.258064516129,-3224.935483870968,-3249.4193548387098,-3319.0967741935483,-5180.774193548387,-7042.451612903225,-8950.129032258064,-6947.225806451613,8683.064516129032,8379.838709677419,8769.064516129032,5735.483870967742,7734.677419354843,6245.129032258064,5851.806451612903,5055.774193548387,4666.387096774193,3854.4193548387098,3471.967741935484,2697.064516129032,2318.5483870967746,1527.7096774193546,1153.1290322580646,1907.354838709677,1965.7096774193549,68,3,7431,698,2464,4214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olympics,31,14429,34,18525,-976.9032258064516,-579.3870967741932,-1942.935483870968,-2053.806451612904,-1076.0645161290329,-846.483870967742,-2041.580645161289,-3262.1612903225805,-2172.2258064516127,-1402.8064516129032,-1445.3870967741934,-1431.0,-2718.3870967741937,-3813.032258064516,-2762.709677419354,-2049.7741935483846,-3470.935483870961,-4009.129032258066,-2933.5161290322567,-3262.9677419354807,-4588.516129032251,-3995.9354838709705,-3040.7741935483864,-4346.483870967742,-5447.129032258064,-4365.096774193548,-3557.6774193548385,-4868.064516129032,-5970.709677419355,-4911.419354838709,24,5,6480,847,739,1601,819,2474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olympics,16,3403,18,3935,-464.8064516129032,-363.64516129032256,-206.67741935483872,-512.4838709677421,-654.0322580645161,-263.838709677419,-330.22580645161287,-722.4516129032257,-508.4516129032252,-283.258064516129,-647.1290322580651,-726.6774193548387,-314.93548387096774,-451.9677419354838,-783.0967741935483,-528.1935483870963,-369.8387096774194,-792.2903225806465,-784.5483870967735,-405.5161290322581,-600.2258064516144,-869.7419354838709,-541.4838709677415,-429.41935483870975,-895.1612903225806,-785.419354838709,-440.0967741935484,-483.4516129032258,-512.0,-512.0,16,4,3083,232,803,797,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olympics,17,3476,17,3208,-17.483870967741936,-66.58064516129026,-361.4516129032258,-237.70967741935493,-80.6774193548387,-309.3225806451611,-449.3870967741936,-151.45161290322608,-84.41935483870968,-451.8387096774191,-410.06451612903305,-8.225806451612883,-122.5483870967741,-393.77419354838713,-184.61290322580737,38.03225806451616,-215.51612903225785,-330.7096774193548,22.38709677419252,70.2903225806452,-310.16129032258067,-232.0967741935499,120.483870967742,-17.90322580645082,-265.0967741935484,-13.612903225806662,195.74193548387103,-83.09677419354745,-173.03225806451616,243.8709677419335,17,6,3136,258,779,412,399,396,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olympics_2012,113,43741,100,55347,-1504.0,-3405.032258064515,-5773.0,-5548.0,-7034.258064516129,-8615.41935483871,-10497.16129032258,-10618.612903225809,-5450.129032258064,-6698.129032258064,-9678.741935483871,-11053.741935483868,-9655.419354838714,-12063.58064516129,-11792.193548387097,-11665.709677419349,-13383.67741935484,-15632.032258064515,-15330.645161290322,-16840.0,-16244.451612903236,-16894.83870967742,-19223.09677419355,-19651.48387096776,-20389.161290322583,-21936.483870967764,-20405.548387096776,-23944.16129032258,-17770.774193548386,-11627.483870967748,99,6,11483,685,3098,2499,1713,853,2623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olympics_2012,103,98431,121,45607,-65.0,-482.7096774193554,-1257.0,-2673.1935483870966,-5726.935483870968,-5760.290322580645,-6555.516129032258,-7389.709677419353,-8217.741935483873,-8847.483870967742,-9391.032258064515,-9933.58064516129,-10691.096774193542,-11586.290322580644,-12537.548387096766,-13208.193548387097,-11197.225806451574,-7606.225806451606,2861.5806451612902,5639.25806451613,4682.870967741936,4607.935483870968,14391.387096774191,14745.83870967742,12634.290322580646,11321.741935483871,17076.193548387095,17910.870967741936,36079.096774193546,52698.16129032258,72,9,11785,806,2368,1630,2472,823,1869,397,471,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olympics_2012,24,5162,24,5801,-443.741935483871,-35.935483870967744,-350.1290322580642,-403.1935483870968,-68.83870967741936,-526.4516129032259,-162.4516129032261,-294.4516129032256,-552.6774193548387,-147.67741935483872,-619.1612903225807,-355.9354838709687,-263.7419354838709,-649.3870967741935,-199.51612903225808,-574.2258064516126,-512.032258064517,-233.4193548387097,-689.0967741935484,-251.096774193548,-497.5161290322578,-667.0645161290331,-245.25806451612897,-715.8064516129034,-363.9999999999995,-369.77419354838696,-696.0322580645162,-409.0967741935483,-845.6129032258044,-753.9032258064512,24,3,4682,1201,1650,1831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olympics_2012,27,5423,27,5233,-355.7096774193548,-86.6774193548387,-467.1290322580645,-85.06451612903226,-360.548387096774,-248.451612903226,-104.16129032258058,-384.6774193548387,29.4516129032258,-345.0967741935484,79.77419354838712,-280.2258064516126,-26.483870967742178,-48.48387096774181,-196.90322580645167,184.5806451612903,-184.06451612903223,-184.77419354838707,-548.483870967742,-228.93548387096865,72.77419354838605,120.12903225806532,-84.06451612903311,333.8709677419355,-40.741935483871,430.1935483870968,30.83870967741933,279.74193548387075,125.2580645161292,27.48387096774188,27,3,4883,1848,2528,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paris,16,7293,17,2792,-18.32258064516129,-53.096774193548335,-446.9677419354839,-338.25806451612914,-92.4516129032258,-283.67741935483855,-553.258064516129,-351.1290322580647,-186.61290322580643,-491.7741935483869,-636.5483870967743,-668.483870967742,-696.7741935483871,-676.516129032258,-648.8387096774194,-213.64516129032256,-236.87096774193537,-268.80645161290323,-251.51612903225808,-422.903225806451,-794.7741935483872,1412.2903225806383,4435.322580645161,4344.935483870968,4294.935483870968,4471.645161290322,4536.1612903225805,4159.225806451614,4092.6451612903215,4493.58064516129,15,1,1766,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paris,40,26099,138,23547,-100.0,-220.0,-220.0,-1368.354838709677,-2381.1935483870966,3038.9677419355085,6593.225806451613,13323.612903225823,15788.451612903224,15781.32258064516,17002.16129032258,17760.193548387102,18507.41935483871,18731.0,16509.0,15953.258064516123,15248.548387096776,13833.58064516129,13731.0,10425.419354838708,10277.67741935484,8093.0,6872.0,4661.774193548386,3377.806451612903,3292.0,3212.0,3092.0,2815.870967741936,2682.967741935484,11,1,3791,3791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paris,24,9765,33,15110,-36.64516129032258,12.0,-39.0,-59.0,-720.2903225806446,-1036.0,-1541.0322580645156,-1195.6451612903224,-1218.225806451613,-1685.1612903225791,-2612.0,-3594.741935483871,-3376.548387096774,-3399.1290322580644,-4491.677419354839,-3099.032258064514,-4493.774193548381,-5027.774193548389,-3998.225806451612,-4371.516129032255,-5685.258064516122,-5091.77419354839,-4249.032258064515,-5547.483870967742,-6642.129032258064,-5564.096774193548,-4792.677419354839,-6100.064516129032,-7196.709677419355,-6138.419354838709,19,2,3628,596,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paris,28,9625,32,17557,-1258.8064516129032,-1243.451612903226,-1794.0,-1586.9032258064517,-1610.1290322580644,-1685.0,-3229.0,-3234.8064516129034,-4602.258064516129,-3826.258064516129,-5377.870967741936,-5383.419354838709,-5433.999999999998,-5866.064516129032,-5783.774193548386,-6595.645161290319,-6356.322580645161,-4805.870967741942,-6258.322580645161,-6518.032258064507,-7141.967741935488,-6115.354838709678,-6935.4193548387,-7346.354838709677,-8658.709677419356,-7498.6451612903265,-7452.193548387092,-8438.58064516129,-9785.387096774191,-8724.774193548386,23,3,3464,206,950,2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul_Walker,115,187344,106,37373,-1720.354838709677,-3048.903225806452,-3032.064516129033,-5195.419354838708,-7104.129032258064,-3256.8387096774195,-3248.1612903225805,-5175.451612903225,-3360.225806451606,-1471.4193548387047,-3307.870967741936,-710.4193548387098,1426.516129032258,3930.83870967742,884.9032258064517,844.3870967741937,-739.8387096774193,-889.1290322580646,-1085.3225806451617,-1047.516129032258,-1787.4516129032047,-3950.8064516128734,-4751.645161290314,2124.8387096774186,12413.290322580646,11252.612903225803,15711.419354838568,45755.67741935484,88646.45161290323,123896.32258064518,85,2,3330,1730,1594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul_Walker,84,159800,69,28728,-2031.0,-3158.0,-4067.0,-2287.0,-3583.0,-4118.0,-3391.0,-4688.0,-3940.0,-6358.0,-5800.0,-5831.0,-7450.0,-5576.0,-6909.0,-7402.0,-6647.0,-9081.0,1867.0,8294.0,21969.0,37923.0,46390.0,59292.0,69652.0,83939.0,94782.0,112462.0,126711.0,131172.0,37,6,9455,206,2268,800,2468,2401,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul_Walker,32,9850,35,6445,-17.87096774193548,-560.9354838709678,2343.3870967741937,4662.5161290322585,4537.1612903225805,4690.129032258065,4313.903225806452,4275.258064516129,4565.258064516129,4595.580645161291,4527.258064516131,4126.419354838709,4190.354838709677,3715.451612903226,4125.645161290321,4061.4838709677433,3795.967741935483,3856.419354838709,3934.258064516127,3649.612903225808,4074.709677419355,3599.709677419354,4020.967741935484,3562.774193548387,3820.225806451613,3385.806451612903,3494.77419354839,3261.9032258064503,3096.7741935483887,3331.516129032254,30,4,3999,1566,413,446,1574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul_Walker,22,4829,22,4400,-364.0967741935484,-104.93548387096769,-175.03225806451604,-436.3870967741936,-72.93548387096776,-285.58064516129014,-443.6774193548387,-41.0967741935484,-346.645161290323,-322.7741935483864,11.74193548387096,-374.1612903225807,-167.45161290322525,35.58064516129032,-339.45161290322574,-11.580645161289794,45.8387096774194,-271.7419354838709,137.74193548387132,-16.87096774193671,-230.03225806451607,164.48387096774192,-98.09677419354952,-177.0967741935493,261.3225806451613,-95.8387096774204,38.80645161290551,330.1612903225806,-55.80645161290316,246.45161290322807,22,4,4389,1818,422,397,1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PlayStation_4,126,417039,121,34965,-1479.483870967742,-3109.967741935484,-3209.451612903226,-5080.935483870968,-5093.677419354839,5051.096774193548,2502.612903225807,40536.51612903226,86838.58064516129,127787.6129032258,155898.0,152838.1935483871,152736.70967741936,152527.8064516129,152405.74193548388,152453.03225806452,150560.7741935484,149763.29032258064,149458.2258064516,159619.32258064515,163340.93548387097,164951.4193548387,162069.7419354839,161267.38709677418,161446.32258064512,164796.38709677433,215252.90322580657,279847.03225806553,335157.8709677424,370414.9354838714,82,4,4996,1341,1062,856,1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
